,title,developer,Action,Casual,Indie,Simulation,Strategy,Free to Play,RPG,Sports,Adventure,Racing,Early Access,Massively Multiplayer,Animation &amp; Modeling,Video Production,Utilities,Web Publishing,Education,Software Training,Design &amp; Illustration,Audio Production,Photo Editing,Accounting,item_id,playtime_forever,user_id,recommend,sentiment_score,posted_year
323372,TrackMania² Stadium,Nadeo,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,232910,87,76561198045884541,False,2,2014
1260538,Fallout 2: A Post Nuclear Role Playing Game,Black Isle Studios,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38410,16,76561198052513392,True,2,2014
515195,Hell Yeah! Wrath of the Dead Rabbit,Arkedo,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,205230,55,Brbarbera,True,2,2014
52281,Half-Life: Blue Shift,Gearbox Software,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130,1,420fedora,True,2,2014
788147,BIT.TRIP BEAT,Gaijin Games,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63700,59,76561198044023118,True,2,2014
1459314,moto RKD dash,rkd.zone,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,470590,15,shadowxskills,True,0,2015
1280114,Fallen Earth Free2Play,Reloaded Productions,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,113420,70,76561198042017482,True,2,2014
971566,Bad Hotel,Lucky Frame,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,231720,1,76561198047059566,False,2,2015
601992,Brothers in Arms: Earned in Blood™,Gearbox Software,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19800,5,JamesDurham23JubileeRd,True,2,2015
998637,Batman: Arkham Asylum Game of the Year Edition,"Rocksteady Studios,Feral Interactive (Mac)",1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,35140,51,masterteo5,True,0,2013
814846,SLAMMED!,Choice of Games,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,343370,3,76561198040890825,True,2,2014
1525046,Tropico 4,Haemimont Games,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57690,30,Yugikun,False,0,2015
372625,STAR WARS™ Republic Commando™,LucasArts,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6000,85,Noongar12,False,2,2014
1036781,Microsoft Flight Simulator X: Steam Edition,Microsoft Game Studios,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,314160,63,WhyAreYouGoingOnToMyProfile,False,2,2014
312783,ARK: Survival Evolved,"Studio Wildcard,Instinct Games,Efecto Studios,Virtual Basement LLC",1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,346110,85,TheMoustacheRider,True,2,2015
579287,ARK: Survival Evolved,"Studio Wildcard,Instinct Games,Efecto Studios,Virtual Basement LLC",1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,346110,88,chidori_647,False,0,2013
942465,Max Gentlemen,The Men Who Wear Many Hats,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,257710,6,chicken_tonight,True,2,2015
835171,Just Cause 2,Avalanche Studios,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8190,53,maxwellstime,True,2,2013
847253,STRIDER™ / ストライダー飛竜®,"Double Helix Games,Capcom",1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,235210,86,76561198068164387,True,2,2013
391765,Relic Hunters Zero,Rogue Snail,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,382490,24,76561198076090519,True,2,2014
949303,Relic Hunters Zero,Rogue Snail,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,382490,31,117331,True,2,2015
1462437,Five Nights at Freddy's,Scott Cawthon,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,319510,8,76561198074702680,True,2,2014
784236,Portal,Valve,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,400,4,76561198093839799,True,2,2015
215879,Resident Evil™ 5/ Biohazard 5®,Capcom,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,21690,2,midniteviii,True,2,2014
1012013,Arma II: DayZ Mod,Bohemia Interactive,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,224580,83,mudzkipper,True,2,2013
188550,Warlock - Master of the Arcane,Ino-Co Plus,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,203630,12,76561198067805986,True,2,2015
1214909,Stealth Inc 2: A Game of Clones,Carbon,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,329380,32,blu3bulsi3,True,2,2013
1133398,Contraption Maker,Game Dev Castle,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,241240,3,lescrepe,True,0,2014
653022,Racer 8,30.06 Studios Ltd,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,292380,48,FrostyBlizzard,False,0,2014
1275000,Soldier Front 2,Dragonfly,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,239660,1,legomagalaga,True,2,2015
739642,Arma 2: Operation Arrowhead,Bohemia Interactive,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33930,4,76561197996744185,True,2,2014
784662,This War of Mine,11 bit studios,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,282070,100,76561198045516933,True,2,2014
429146,8BitMMO,Archive Entertainment,1,0,1,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,250420,59,ArrestMe,True,2,2014
1414506,Defiance,"Trion Worlds, Inc.",1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,224600,61,Mikkyb,True,2,2013
1522455,STARWHAL,Breakfall,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,263020,7,anonymousclub,True,2,2014
940747,Emily is Away,Kyle Seeley,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,417860,13,76561198051084367,True,2,2014
1035712,Who's Your Daddy,Evil Tortilla Games,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,427730,76,76561198091128519,False,0,2014
789056,Tribloos 2,BumpkinBrothers,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,271550,75,76561198044023118,True,2,2014
90716,Day of Defeat,Valve,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,5,76561198062039159,True,2,2014
1118182,Call of Duty®: Black Ops II,Treyarch,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202970,60,Fox_Hanyou_Mikoto,True,0,2014
1431747,NEOTOKYO,STUDIO RADI-8,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,244630,2,Rriigj,False,2,2014
1082193,Iron Snout,SnoutUp,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,424280,3,golffwangg,True,2,2015
1564655,SENRAN KAGURA SHINOVI VERSUS,Tamsoft,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,411830,26,Nanananaaa,True,2,2014
1155808,Assassin's Creed™: Director's Cut Edition,Ubisoft Montreal,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,15100,39,76561198071502897,True,2,2014
1222923,Cry of Fear,Team Psykskallar,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,223710,54,LegendTom,True,2,2015
978169,Endless Sky,Michael Zahniser,1,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,404410,25,Night_Magnus,True,2,2015
1374170,Cry of Fear,Team Psykskallar,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,223710,5,maculain,True,0,2014
459277,The Secret of Monkey Island: Special Edition,LucasArts,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,32360,69,sazetal,True,2,2014
1104655,Call of Duty®: Black Ops II,Treyarch,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202970,72,76561198093361154,True,2,2014
164046,"Warhammer 40,000: Space Marine",Relic,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55150,16,topkeklord7,False,2,2014
334034,Worms Crazy Golf,Team17 Digital Ltd,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70620,45,auzou,True,2,2014
587318,Space Empires IV Deluxe,Malfador Machinations,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1610,46,AQuestionableCharacter,False,2,2014
378829,Mount &amp; Blade: Warband,TaleWorlds Entertainment,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48700,55,farsel,True,2,2011
1291526,Mainland,"Vasily Voronkov,Ryan Joseph,Peter Kosyh",0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,366800,7,Hamticipation,True,2,2015
361250,Psychonauts,Double Fine Productions,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3830,30,Dabeh,True,0,2015
1009881,Torchlight,Runic Games,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41500,77,witcher01,True,0,2014
1290401,Darksiders™,Vigil Games,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,50620,1,BlurredPortrait,True,2,2014
1195687,Need For Speed: Hot Pursuit,Criterion Games,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,47870,26,bhim_a_saurus,True,2,2013
989593,The Stanley Parable,Galactic Cafe,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,221910,13,76561198063241906,True,0,2014
608963,Spiral Knights,Grey Havens,1,0,1,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,99900,19,ysarge,True,2,2013
817838,Controller Companion,Koga Tech Limited,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,367670,17,yourdaemon,False,2,2014
400900,Monaco: What's Yours Is Mine,Pocketwatch Games,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,113020,12,ChickenDinnerImAWinner,True,2,2014
919213,Servo,BonusXP,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,305510,2,elchig,True,0,2015
1095629,BLOCKADE 3D,Shumkov Dmitriy,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,302830,60,hydrameh,True,2,2014
937186,Breath of Death VII,Zeboyd Games,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107300,13,omgihaveawebpage,True,2,2014
1186335,Warframe,Digital Extremes,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,230410,1,GOLDENFREDRICKSTAR,True,2,2014
221474,X-COM: Apocalypse,"MicroProse Software, Inc",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7660,3,mutatedwombat,True,2,2015
593329,Cubic Castles,Cosmic Cow LLC,1,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,317470,31,76561198051017916,True,2,2015
507254,Emily is Away,Kyle Seeley,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,417860,7,Lukacoura,True,2,2015
833023,Double Action: Boogaloo,Double Action Factory,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,317360,20,TeFauPeHaDe,True,2,2015
461638,Assassin's Creed 2 Deluxe Edition,Ubisoft Montreal,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,33230,13,-SEVEN-,True,2,2013
1499494,The Stanley Parable,Galactic Cafe,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,221910,66,Guppychan,True,2,2014
735340,Napoleon: Total War™,"The Creative Assembly,Feral Interactive (Mac)",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34030,55,48226746,True,2,2014
790225,Dead Bits,Microblast Games,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,303390,76,76561198044023118,True,2,2014
168685,Endless Legend™,AMPLITUDE Studios,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,289130,15,76561197993847898,True,2,2014
865896,Only If,Creability,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,298260,11,mrmutantduck,True,2,2014
955267,Soccer Manager 2016,Soccer Manager Ltd,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,407120,1,76561198077993857,False,0,2014
283586,Surgeon Simulator,Bossa Studios,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,233720,12,Unl33t,True,2,2014
1039615,Brawlhalla,Blue Mammoth Games,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,291550,23,Catch_Twenty_Two,True,2,2015
832407,Gunpoint,Suspicious Developments,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,206190,65,Qualbert,True,2,2015
585503,Mass Effect 2,BioWare,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24980,6,76561198034465295,True,2,2014
816935,Unturned,Smartly Dressed Games,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,304930,6,judgefudge101,True,0,2013
963097,The Showdown Effect,Arrowhead Game Studios,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,204080,32,76561198037540189,True,2,2013
953494,Don't Starve Together,Klei Entertainment,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,322330,18,76561198025199025,True,2,2015
224910,Far Cry®,Crytek Studios,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13520,14,nickflig,True,0,2014
221185,Spiral Knights,Grey Havens,1,0,1,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,99900,12,Murix,True,0,2014
3955,Anomaly Defenders,11 bit studios,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,294750,56,chidvd,True,2,2015
1543025,The Expendabros,Free Lives,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,312990,75,seuseupai,True,2,2015
1339293,WAKFU,Ankama Studio,0,0,0,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,215080,31,76561198049772592,True,2,2013
463304,Element4l,I-Illusions,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,235820,26,anca1ag0n,True,2,2015
1363270,Batman™: Arkham Knight,Rocksteady Studios,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,208650,26,76561198075329036,False,0,2014
315609,Commander: Conquest of the Americas,Nitro Games,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49300,19,loadsamoney,False,0,2014
1399368,Universe Sandbox,Giant Army,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72200,5,BlazingTaris,True,2,2013
8582,Worms Pinball,Team17 Digital Ltd,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70660,5,chidvd,True,2,2011
1385542,Cry of Fear,Team Psykskallar,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,223710,19,76561198058473103,True,2,2014
377092,Freestyle 2: Street Basketball,Joycity,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,339610,21,04061993,True,2,2014
914660,DARK SOULS™: Prepare To Die™ Edition,FromSoftware,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,211420,20,76561198066011588,True,2,2015
1368270,Counter-Strike Nexon: Zombies,Nexon,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,273110,6,76561198102227860,True,2,2014
337749,World of Zoo,Blue Fang,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43100,31,badminton,True,0,2015
183360,Dirty Bomb®,Splash Damage,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,333930,43,Eehee,True,2,2014
635249,Jigoku Kisetsukan: Sense of the Seasons,Emad,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,368950,68,76561198045540232,True,2,2015
276657,STAR WARS™ Empire at War - Gold Pack,Petroglyph,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32470,61,Thisisareallylongurladdress,True,2,2013
1093530,AdVenture Communist,Hyper Hippo Games,0,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,462930,37,KingXRay,True,2,2015
1411908,Arma 2: Operation Arrowhead,Bohemia Interactive,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33930,16,76561198043351079,True,2,2014
1115687,Toribash,Nabi Studios,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,248570,40,76561198085457850,True,2,2014
397583,Half-Life,Valve,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,33,76561198061357304,False,2,2015
942800,Dirty Bomb®,Splash Damage,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,333930,19,chicken_tonight,True,2,2014
1248339,TOXIKK™,Reakktor Studios,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,324810,2,76561198147285284,True,2,2015
661991,Aperture Tag: The Paint Gun Testing Initiative,Aperture Tag Team,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,280740,60,iamgoofball,False,2,2014
1231359,LIMBO,Playdead,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,48000,53,Crailik,True,2,2014
602922,Velvet Sundown,Tribe Studios,0,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,307290,40,76561198065247694,True,2,2015
326917,Not The Robots,2DArray,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,257120,1,76561198077253824,True,2,2014
841374,BattleBlock Theater®,The Behemoth,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,238460,27,willietrombone,True,0,2015
1432549,Robocraft,Freejam,1,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,301520,37,smellyshorts,True,2,2015
963439,Praetorians,Pyro Studios,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,277460,2,mistersicklad483759,True,2,2015
811846,sZone-Online,Cybertime System,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,316390,25,76561198062002959,True,2,2015
138822,Escape Machines,Mint Age Studios,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,363490,32,Scorpion1903,True,2,2015
988857,Yet Another Zombie Defense,Awesome Games Studio,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,270550,1,76561198056707717,True,2,2014
1567841,Rustbucket Rumble,Reactor Zero,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,351140,40,Uve-Seen_Nothing,True,2,2015
1085600,Ikaruga,Treasure,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,253750,7,GeometryWarsFTW,True,2,2014
954882,Goat Simulator,Coffee Stain Studios,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,265930,78,guhou,True,2,2014
950577,Defence Alliance 2,Defence Alliance Team,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35420,6,76561198047208774,True,2,2014
1504333,Karos,Galaxy Gate,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,337410,1,SoraThailand,True,2,2014
1424468,AudioSurf,Dylan Fitterer,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12900,5,76561198051317854,True,2,2013
1585232,Robocraft,Freejam,1,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,301520,16,irongladiator,True,2,2014
648341,Blockland,"Eric Hartman,Ben Garney,Anthony Rotondo",1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250340,90,pixelturtle,True,2,2015
1087912,Mark of the Ninja,Klei Entertainment,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,214560,75,76561198022404680,True,2,2014
735984,Alan Wake,Remedy Entertainment,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,108710,18,76561198052794990,True,2,2014
1443653,Bridge Project,Halycon Media GmbH &amp; Co. KG,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,232950,3,corporalecho,True,2,2014
972229,Deep Dungeons of Doom,Bossa Studios,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,325090,13,76561198075552656,True,2,2015
756518,The Ship: Murder Party,Outerlight Ltd.,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2400,60,76561198078836858,True,2,2014
671105,The Last Remnant™,Square Enix,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23310,1,iAlyxan,True,2,2015
3558,Bridge It +,Chronic Logic,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,248370,8,chidvd,True,2,2011
681584,Organ Trail: Director's Cut,The Men Who Wear Many Hats,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,233740,2,Raemond,True,0,2014
1516604,"Star Wars: Battlefront 2 (Classic, 2005)",Pandemic Studios,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6060,26,stverbal,True,2,2015
1448212,Amazing World™,Ganz,0,0,0,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,293500,56,76561198067833100,True,0,2014
65978,DEFCON,Introversion Software,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1520,4,Vladimirputinisgreatman,True,2,2014
1518831,Call of Duty: World at War,Treyarch,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10090,10,76561198007799026,True,0,2011
968148,Survarium,Vostok Games,1,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,355840,57,evilspirit112233,False,0,2015
477309,Who's Your Daddy,Evil Tortilla Games,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,427730,51,AlexLoThing,True,2,2013
1078670,Orcs Must Die! 2,Robot Entertainment,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201790,1,76561198044957702,True,2,2015
1471641,You Have to Win the Game,Minor Key Games,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,286100,50,itsabitdodgy,True,0,2013
1579114,Guns and Robots,Masthead Studios Ltd,1,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,293540,66,trapshadowpressstart,True,2,2014
854757,Serena,Senscape,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,272060,1,76561198077893965,True,2,2014
1347256,Master Levels for Doom II,id Software,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9160,1,gigipig,True,2,2014
1499279,Dustforce DX,Hitbox Team,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65300,78,76561198118697312,True,2,2013
1466133,Tribes: Ascend,Hi-Rez Studios,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17080,46,76561198077596124,True,2,2013
1486427,Guardians of Middle-earth,Zombie Studios,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111900,14,76561198091908773,True,2,2013
245532,Sniper: Ghost Warrior,City Interactive,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34830,1,mazthorn,False,2,2014
922783,Shelter,Might and Delight,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,244710,24,76561198049752064,True,2,2015
1292560,Tales from the Borderlands,Telltale Games,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,330830,6,76561198098399688,True,2,2014
349709,Influent,Rob Howland,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,274980,4,Bowmore,False,0,2011
1269998,Jigoku Kisetsukan: Sense of the Seasons,Emad,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,368950,1,jettimon,True,0,2014
1418136,Super Crate Box,Vlambeer,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,212800,67,76561198047694111,True,2,2014
1553010,S.T.A.L.K.E.R.: Shadow of Chernobyl,GSC Game World,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4500,43,76561198004239988,False,0,2015
1222542,Manga Maker Comipo,ComiPo! LLP,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,262490,90,BillyDatKid,True,2,2014
938449,The Way of Life Free Edition,"Fabio Ferrara,Davide Caio,Nicolò Azzolini,Antonio Carcagnì,Luigi Di Guida,Tommaso Vita",0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,310370,7,76561198077586769,True,2,2015
1055087,theHunter Classic,"Expansive Worlds,Avalanche Studios",1,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,253710,42,Discoflw,True,2,2014
1486745,Zombie Kill of the Week - Reborn,Still Running,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,342300,22,76561198092050517,True,2,2015
